stars,name,text,date,city,longitude,latitude,categories
5,Jacobs & Co. Steakhouse,Have been to Jacobs a handful of times and I have never had a bad experience. The food is absolutely delicious. Their Caesar salad made in front you is a must. Best I have ever had to be honest. Steak options are plentiful and come cooked to perfection. The Wagyu selections are always a smart choice. Sides are ordered to share and compliment the meal perfectly. The duck fat fries are soooo good! Desserts if you have any room left have all been outstanding. Please stop by if you want a delicious meal in one of the best steakhouses in the city. Enjoy!,2016-10-23,Toronto,-79.3980109,43.645370799999995,"['Restaurants', 'Steakhouses']"
2,Tempe Marketplace,"I went over there because I was feeling good and thought I would buy a couple of cute bra, I could have went to fashion square but why not try this place ,I had to look for someone to help me and when I found one, some idiot have left one of the drawer open and I scratched my leg, I was trying to tell the sales lady, she didn't give too rats ass she was more interested on selling me a bra, I wasn't trying to get free shit, so my night was ruined and I will probably will not be back to that store and tell my female friends not to go there and co workers.",2012-09-22,Tempe,-111.90545049999999,33.432914399999994,"['Shopping', 'Diners', 'Restaurants', 'Food', 'Shopping Centers']"
3,KoMex Fusion,"A fusion of Korean and Mexican dishes. The place is okay, average-but nice and clean. The servers are very friendly.

The Mexican slaw is good even without the additional dressing. I ordered the 2 meat combination bulgogi plate, bulgogi taco, and the hubs ordered the bulgogi bowl and meat skewers. The price is a bit on the mid range, above take out and below dine it. 

3 star because of its 'generous meat portions' - 
The meat is plenty and tender, however, it is not marinated enough, the flavor is okay but lacks a punch. Try it for variety but if you're looking for a different experience of Korean-Mex fusion, you're not going to find it here.",2016-04-05,Las Vegas,-115.261817568,36.1130397605,"['Asian Fusion', 'Restaurants', 'Korean', 'Mexican']"
4,Red Lobster,They have gotten a lot better over the years. Good service and food was great! Very pricey from what I remember a few years ago so won't go here much.,2015-11-25,Mesa,-111.85658470000001,33.3878485,"['Restaurants', 'American (Traditional)', 'Seafood']"
5,Gangnam Asian BBQ Dining,"We ordered the meat lovers combo for 2, serving was good enough and a lot of the side dishes, definitely a must try! Bulgogi was just ok, not a big fan of it and the taste taste a little bit burned, overall customer service and food was ok.",2015-10-30,Las Vegas,-115.151261,36.108897999999996,"['Korean', 'Japanese', 'Restaurants', 'Tapas/Small Plates', 'Asian Fusion', 'Barbeque']"
5,Banh Mi & Ti,We needed this place in Pittsburgh! Delicious and fresh. Bubble tea made with real tea and not so sweet. I highly recommend this place for all your Bahn Mi needs!,2016-11-29,Pittsburgh,-79.95886,40.472081,"['Vietnamese', 'Food', 'Restaurants', 'Cafes', 'Bubble Tea']"
1,Bistro On Main,"This is the worst meal I have ever had.  The caesar salad was so full of hot pepper it ruined it.  I ordered the snapper which also was so embroiled with hot pepper as to render it inedible.  Very disappointing,.",2011-02-13,Kent,-81.3905917,41.15316,"['American (New)', 'Restaurants']"
5,Huntridge Pharmacy,"Great vegetarian cuisine at very reasonable prices.
They make great pizzas and veggie burgers.  Their breakfast menu is very tasty.
The service was great.  The cook greets all customers and tries to make you feel at home.
They are also certified kosher.",2013-08-02,Las Vegas,-115.137619,36.15886810000001,"['Shopping', 'Drugstores', 'Nightlife', 'Bars', 'Diners', 'Food', 'Health & Medical', 'Vegetarian', 'Doctors', 'Restaurants']"
4,Wally's Pub and Grill,"We're from the other side of town, but met some California friends here after looking for a good pub!  All four of us had a very good experience. Jo and I split the Wally Burger and the Gruyere and Slab Bacon Mac.  Ryan W. was spot on - excellent s'mac!! Burger was good, but so juicy the bun just had to be set aside.  One friend had soup of the day with a burger.  Said the soup was wonderful!

Loved the atmosphere and the service.  We'll be back!",2013-05-30,Scottsdale,-111.9152929,33.5651494,"['Burgers', 'Pubs', 'American (Traditional)', 'Bars', 'Restaurants', 'Nightlife']"
5,The Skeptical Chymist,"Great Irish bar! 

Great authentic food (I attribute any poor review to the fact that authentic Irish food doesn't taste like American dishes...who knew?), but they have typical bar food as well. Excellent place to watch sports (it is a WA bar, so Seahawks and Huskies will be featured) with an excellent selection of beers, Irish whiskey, and Scotch.",2011-01-01,Scottsdale,-111.89122309999999,33.6281017,"['Irish', 'Restaurants', 'Nightlife', 'Bars', 'Pubs']"
4,Ferraro's Italian Restaurant & Wine Bar,"Great happy hour.  Lots of appetizers which are very good.  Large but comfortable restaurant and nice bar area.  Lots of,choices for drinks.   Animated atmosphere.   Would definitely recommend 
.",2015-12-15,Las Vegas,-115.151955374,36.109198342199996,"['Wine Bars', 'Restaurants', 'Italian', 'Nightlife', 'Food', 'Bars']"
2,Nando's Flame Grilled Chicken,"This place has the CUTEST decor ever! I'm actually obsessed with it.  Also, the service is  fan-tastic.  Someone explained the entire menu and the restaurant concept (order and pay at the counter first and you help yourself to condiments, drinks, and utensils) when I sat down.  Two people came by halfway through our meals to see if everything was okay as well.

The food.  We had hummus with pita to start.  I love hummus so this was no different.  The portion is pretty small though so I probably wouldn't get it again.  We got the full pack share platter.  It came with the MOST oily delicious garlic bread.  Remember to eat these before they get cold and hard.  The large side of veggies was SMALL and flavoured poorly.  It also mainly had onions in it which weren't really cooked through so I didn't enjoy this at all.  The mash potato on the other hand great!  ok so the chicken.  It was pretty moist and had lots of flavour.  But I was hoping the skin would be crispy and instead it was kind of soggy. Who doesn't love eating crispy chicken skin right?!  Basically it wasn't anything outstanding that makes me in a hurry to come again anytime soon.",2014-06-05,Toronto,-79.3862897,43.661704799999995,"['South African', 'Portuguese', 'American (Traditional)', 'African', 'Restaurants', 'Chicken Wings']"
5,Sinatra,"Sinatra ended up being my favorite meal of my entire trip-and we didn't even plan to go there!! My mom, sister and I decided to try this just because it was convenient and in our hotel.  I have to admit, I wasn't overly excited when looking at the menu at first glance-especially because I have Celiac Disease and didn't see many gluten-free options that interested me.  However, our amazing waiter was extremely helpful coming up with gluten free options for me.  He made sure to tell me that they offer both quinoa and rice based pastas along with a variety of sauces and even brought me some g-free bread!!  When I ordered my pasta with vodka sauce, he even went out of his way to look up if a non-grain based vodka needed to be used.  For someone with a dietary restriction, it was so nice to have a waiter that went out of his way to help me find a dish that I could eat and truly enjoy!!  Not only was our waiter amazing, but all the food we had was beyond delicious.  I will definitely be back next time I am in Vegas!!",2013-10-01,Las Vegas,-115.1653652,36.1265953,"['Italian', 'Restaurants']"
4,Mr Thai Bistro,"Some of the best thai food I've had in the valley. My husband and I dined there last night.  We started with the crispy rolls- delicious. I had the Yellow Curry with chicken.  It had great flavor, not too heavy with coconut milk and just the right amount of heat. My husband had the Shrimp Pad Tai, he absolutely loved it. He went with the hot rather than the Thai hot, good choice, hot enough to enjoy without burning your mouth off. The service was heartfelt and welcoming. We will definitely be back.",2014-03-24,Gilbert,-111.805932517,33.333774032,"['Restaurants', 'Salad', 'Food', 'Thai', 'Desserts']"
5,Binkley's Restaurant,Such wonderful service. I went here last week with a large group of ladies for a tasting experience and I can't say enough great things about the service and experience. I am not huge on trying all sorts of weird things but these were all great. The service was over the top great and the experience was very unique.,2015-09-02,Cave Creek,-111.9316131,33.8303689,"['Diners', 'Restaurants', 'American (New)']"
